"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Day18Rep1","Day18Rep2","Day0_Rep_1","Day0Rep1","Day0Rep2"
"ABCB5",1533.84363207363,0.952992037166324,0.228726619725642,4.1665112627006,3.09296618657212e-05,0.000256594277080531,101.546210972048,75.816193232577,48.9176631022725,54.8366411287506,57.7976989739994
"ABCB6",1242.3182007021,0.250999935921349,0.165264080222671,1.51878094491653,0.128817643825301,0.264871619134469,52.9719407629779,59.6085478425516,56.9507873305691,55.6831758974621,54.4775497949537
"ABCB7",681.092461033199,-1.33888295428239,0.609653432183508,-2.19613781142362,0.0280820809250118,0.0839903201963241,5.99682348260127,22.9382666259786,46.417079684904,40.3985203512837,43.229697474105
"ABCB8",837.352246659128,0.460710004114159,0.251965269712628,1.828466298707,0.0674795991158407,0.164105435528765,47.6247731576584,34.6588311920352,34.1954782325151,38.658421104488,32.4561521788344
"ABCB9",674.403693968931,-1.12060437789028,0.218946606190453,-5.11816281324549,3.08526217573694e-07,4.10583721709926e-06,15.8416086998717,16.5557809711954,39.8217909215944,37.9529754638952,46.7531210926841
"ABCC1",1345.46998200003,0.0560328576862021,0.366249077909393,0.152991122888408,0.878405275786792,0.929937744945853,75.4600288227326,37.8307331538063,65.6403147059248,66.8762467282019,59.1528619042221
"ABCC10",462.91583452043,-0.346169454604226,0.439513949606087,-0.78761881144951,0.430919707930962,0.602012864694604,22.6879821758415,10.0959318539299,24.4744601974948,22.9975278833268,25.7480956742318
"ABCC11",839.422069035026,-0.715090092702464,0.174112395426753,-4.10706021791134,4.00726783425739e-05,0.000323303029478024,26.5359439105106,23.2090387446664,48.4800610042331,46.3712934416365,49.1246562205739
"ABCC12",1492.43873526641,-0.451500096983941,0.309532373376527,-1.45865226327948,0.14466084111044,0.285648364921624,63.2664877414434,37.2891889164307,87.3328758515971,80.5148624463303,74.1274122831832
"ABCC2",805.769669559327,0.532630192566103,0.398518416075514,1.3365259197085,0.181377434326633,0.334509120951195,26.6858644975756,54.1157420063139,31.7574094005808,35.5074305765066,31.7108125672118
"ABCC3",1164.61658671907,0.471067077399975,0.149343354321121,3.15425537039351,0.00160908216448764,0.00797457331737246,55.6705113301484,58.9509584114527,49.5115516638976,48.7227789102793,47.7694932903512
"ABCC4",842.063048970722,0.281986751185217,0.279391641898738,1.00928842848999,0.312836328021543,0.484678741453345,31.4833232836566,45.6444428645106,37.8525814804166,40.0693123856737,34.285622134635
"ABCC5",793.707004592329,-0.385546258198959,0.446829286958673,-0.862849122588103,0.38822042681131,0.561649142584235,39.1292732239733,16.091600196302,44.9167296344828,40.8217877356394,40.9936786392375
"ABCC6",744.129173156202,-0.158375886047751,0.165860797546509,-0.95487232902845,0.339642264611694,0.512739598106275,28.2850174262693,28.7405263121452,36.4460033081468,39.0816884888437,36.8604317020582
"ABCC8",960.831391415649,0.89338662115811,0.340517676313334,2.62361305536468,0.00870025651416533,0.0325092757398269,39.479087927125,69.1629354591059,32.5700990112256,34.8960443546595,36.1150920904357
"ABCC9",1131.03794808257,0.282479216033514,0.190061430986847,1.48625217944961,0.13721243038545,0.275949760028403,47.1750113964633,56.5140093432627,49.1677214440094,51.7326803101421,49.8022376856853
"ABCD1",1508.41179135769,0.181429239546887,0.149827790316778,1.21091847622724,0.225926650724893,0.388905966927107,63.8161965606818,69.2402989215881,69.5474762955632,70.5915937686576,67.0805650460251
"ABCD2",1040.81528440506,-0.322846170150159,0.349886065754021,-0.922717998084349,0.356154183998094,0.529215982254246,48.5742702090703,25.8393964690619,53.2624267899504,52.2029774038707,58.2720059995773
"ABCD3",687.100866173496,0.549968676367313,0.363644207443413,1.51238123723693,0.130436905279968,0.267076758882028,45.6258319967913,24.1760820256942,28.8817384706069,28.8762415549339,26.0868864067875
"ABCD4",809.064858190246,-0.185223553945497,0.525662141563078,-0.352362362247977,0.724566524779458,0.829428413792767,46.5753290482032,15.0471934527921,42.5099180952656,41.0569362825037,39.4352412694814
"ABCE1",1044.24840878173,-1.0328272055669,0.188656024135574,-5.47465796705582,4.38357455371009e-08,7.00323053494129e-07,24.6369498076869,27.9282099560819,65.108940729734,66.3589199251005,58.5430385856219
"ABCF1",1058.71694495256,-1.47471615530605,0.478349392533255,-3.08292678599675,0.00204975577271518,0.00979743792324957,30.9835879934399,11.2177020599221,67.1719220490631,68.5693162656247,70.1974397855373
"ABCF2",966.062428264467,0.349784791347222,0.31669678596014,1.10447850074249,0.269385624635187,0.438171840987272,57.7194260200372,33.4983792548019,41.8847722409235,43.2203029136551,40.8581623462153
"ABCF3",1730.77389697572,0.804838198405226,0.270589550582248,2.97438757954029,0.00293574007022646,0.0133058403604624,114.439381459641,76.7832365136047,61.9519541653062,58.8811961348163,72.026909741338
"ABCG1",1021.52303031861,0.255744549071576,0.241807526385749,1.05763684403931,0.290221038409839,0.461375202522964,54.5211201626498,38.449640853664,44.8229577563315,45.1955507073151,47.159669971751
"ABCG2",1784.73332303986,0.369186983909518,0.450511231058418,0.819484528814434,0.412510025331115,0.585502977604925,48.1744819768968,120.377547622336,78.0807172073334,80.8440704119403,72.4334586204048
"ABCG4",2023.22386168164,0.136260829627003,0.286358672707081,0.47583971646071,0.63418857240572,0.765859631251837,67.664158295351,107.303122462841,96.8663501303148,94.5767455488144,90.2538511528337
"ABCG5",726.801094218841,-0.21792755900528,0.315626699299287,-0.69045983590455,0.489905059298631,0.651960939051505,33.8320791476755,20.617362751512,39.5092179944233,38.2821834295052,33.6080406695237
"ABCG8",1787.51859141127,0.0420496190913566,0.164532670868892,0.255570026726569,0.798282865116602,0.879696722853153,81.3569052472905,67.9251200593904,83.6757726036956,86.6757543741745,85.3075064575208
"ABHD1",805.880104526629,0.291677098324824,0.278760476891895,1.04633591381729,0.295405969685408,0.466488093626399,30.034090942028,44.019810152384,35.0081678431599,34.3316878421852,37.741287606703
"ABHD10",907.411295106689,-0.338673906355165,0.291852115983781,-1.16042984719695,0.245873840551331,0.411518296706321,39.62900851419,24.7563079943108,50.0741829328055,46.1831746041451,47.0241536787287
"ABHD11",1315.66893854256,-0.0856798247581795,0.443038027231073,-0.193391581516527,0.846652307965689,0.910712107057365,74.7603994164291,29.7462513244141,65.1401980224511,64.2896127126948,65.4543695297578
"ABHD12",1517.75313195586,0.993698568523404,0.465619186198033,2.13414437802134,0.032830964144149,0.094839021143243,49.1739525573304,127.494986170701,52.2934507157201,50.133670191465,54.8840986740205
"ABHD12B",714.990261481027,-0.645862324814038,0.367574546167293,-1.75709208254069,0.078902115041854,0.184715470143322,15.2419263516116,28.3923907309753,42.0098014117919,38.8465399419794,40.1128227345928
"ABHD13",2125.72344869263,-0.116538627394915,0.423338736796578,-0.275284582452264,0.783097608476222,0.86974412027791,49.6736878475471,115.581012948439,107.775145288585,99.9851621266929,109.768197348041
"ABHD14A",1991.2104248092,-0.068645408026699,0.149584565711883,-0.458907024932761,0.646300933872492,0.774160616924323,76.6593935192529,81.9279067686725,103.305352430039,95.3292208987801,94.9969214086133
"ABHD14B",2489.42482821207,0.0926705379729028,0.161426869023625,0.574071333560586,0.565919530943837,0.714196572266055,98.8476404048775,113.028018686525,117.308619567303,121.430709600715,112.275248768953
"ABHD15",1015.94645182575,-0.180499825041035,0.27418867670097,-0.658305175884007,0.510342052768148,0.668861051018657,31.1834821095266,45.760488058234,48.6363474678186,51.0272346695493,54.6808242344871
"ABHD16A",1139.80718987862,-0.51951416212518,0.267329098007896,-1.94335059668602,0.0519738120581184,0.134595281915387,45.0261496485312,29.3207522807619,61.8269249944378,62.7846620127634,63.0150762553569
"ABHD16B",595.470766228255,-0.591602946596628,0.397601809706363,-1.48792820393232,0.13676982877829,0.275413766628545,12.4933822554193,24.794989725552,31.3510645952584,34.6608958077952,33.6080406695237
"ABHD17A",999.223867780545,-0.635040028542078,0.188067476799671,-3.37666054412227,0.000733715393964981,0.00406842244368383,28.2350438972476,33.188925404873,55.481694572865,54.9307005474964,58.2720059995773
"ABHD17B",4018.51582589628,1.88350142675861,0.11643606224955,16.1762721133752,7.41502366070152e-59,1.59530114602404e-55,291.345674196378,294.213247819888,91.6151249538408,95.0940723519158,93.5062421853683
"ABHD17C",1276.91267534163,0.328300710705378,0.14298190898899,2.29609964663892,0.0216701845078288,0.0682720114912281,60.7678112903595,58.4867776365594,53.7938007661413,57.329215725512,56.5780523367989
"ABHD18",768.060244644622,-0.142377032740792,0.285955488748455,-0.497899282730804,0.618555032893311,0.754275077830926,36.1808350116943,23.2477204759075,36.6960616498837,39.5519855825723,39.231966829948
"ABHD2",460.187504976027,-0.383152301865918,0.264558600631565,-1.44827006550247,0.147541536019956,0.289949399888736,13.5428263648745,18.2964588770454,25.1933779299883,24.0321814895297,24.2574164509868
"ABHD3",1150.97274209078,0.702410091691544,0.140882925527892,4.98577161894954,6.17150100921754e-07,7.6996632758685e-06,62.2170436319881,60.5369093923382,43.5726660476472,44.6311941948408,44.9914092833946
"ABHD4",1063.47806271002,0.464107000750194,0.294022200028987,1.57847604944266,0.114456286153535,0.243647435003397,40.9283202687536,63.244630579216,42.1973451680945,43.6435702980108,47.8372514368623
"ABHD5",1307.51856616145,1.76312351598972,0.536212682616866,3.28810483814965,0.00100864271497954,0.00533907842814349,143.474001821235,43.3622207212851,32.2887833767716,30.6163408017296,33.7435569625459
"ABHD6",1090.37507796341,-0.50390944972358,0.199336642335156,-2.5279318635072,0.0114736616633786,0.0408647876675772,39.7289555722334,31.8737465426752,62.5458427269312,60.3391171253749,55.9682290181987
"ABHD8",754.261344633422,-0.618668007297946,0.393135344328706,-1.5736768932703,0.115562166437352,0.245408009292217,15.4917939967199,31.1387936490941,43.2913504131933,43.2203029136551,40.3838553206373
"ABI1",1316.57438653982,-0.500555228563978,0.361545634440453,-1.38448699384426,0.166209387852091,0.314718597396835,57.7693995490589,28.9726166995919,71.4854284440238,72.5198118529447,71.8236353018046
"ABI2",572.196853025618,0.484581085731131,0.493584482379258,0.981759157814832,0.326218513494392,0.498899698032692,41.2781349719054,15.5887376901676,25.2871498081396,21.1633692177854,24.9349979160982
"ABI3",1576.53663801427,-0.396889531568085,0.156388523177423,-2.53784308147609,0.0111537983171507,0.0399207018142308,53.3217554661296,55.2375122123061,78.4870620126558,88.1807050741059,85.8495716296099
"ABI3BP",810.821859175902,0.426852326833641,0.548235609750422,0.778592851763059,0.436219591211704,0.60700826048381,18.8400204411723,59.2990939926227,33.0077011092651,32.0742617922881,38.0800783392587
"ABL1",1338.21369556208,-0.845837665907911,0.225132687111674,-3.75706289814924,0.000171919296733212,0.00117131363217635,43.0771820166858,31.2935205740586,81.0814173081757,75.3886241246889,78.9382406854739
"ABL2",658.112704521717,-0.346285513810778,0.241599899766062,-1.43330156240165,0.151771675685633,0.295589917149558,26.935732142684,19.572956008002,35.2582261848968,34.2846581328124,34.5566547206796
"ABLIM1",599.447403302146,-1.49787444685568,0.508065092704974,-2.9481939782182,0.00319636429842283,0.0143001852842794,6.19671759868798,17.136006939812,38.9153294327983,38.1881240107595,39.9095482950594
"ABLIM2",543.439383520718,-0.537899191392195,0.195640848195218,-2.74942168956177,0.00597005264170274,0.0239531971200352,16.5912116351968,18.4125040707687,29.5381416176662,29.2995089392896,31.0332311021005
"ABLIM3",2475.59893843301,0.224227111133376,0.194288504105064,1.15409355878371,0.248461813861106,0.414631224837766,126.083213721692,96.3948742528478,113.276428806796,108.967836616908,113.427137259642
"ABO",804.585353148281,-0.608527860320003,0.348760701765067,-1.74482921166365,0.081014602338443,0.188295012012876,17.9404969187821,32.0671551988808,44.072782731121,47.0297093728565,43.9750370857275
"ABR",1025.49148434977,0.654117348469557,0.188866951065948,3.46337643922231,0.00053344153050054,0.00312906039233019,58.6189495424274,49.1257986762106,42.3848889243972,37.9059457545223,40.3838553206373
"ABRA",1168.94373159801,-0.0393106713448469,0.346549309968475,-0.113434568224715,0.909686035086899,0.948328345934513,61.8672289288364,32.7247446299797,58.7949676008784,57.3762454348849,54.8163405275094
"ABRACL",1583.72597673732,1.25050982709949,0.254026519314845,4.92275306716929,8.53351035508009e-07,1.03725273700826e-05,116.538269678551,82.9336317809413,49.1677214440094,54.7425817100049,43.7717626461941
"ABRAXAS1",1000.44428718415,-0.9489798721279,0.209770761384239,-4.52389010682783,6.07132565404184e-06,6.0317639117092e-05,29.5343556518112,23.2090387446664,59.8889728459771,63.3490185252377,56.103745311221
"ABRAXAS2",2431.97313574136,0.8076769908856,0.630255848975141,1.28150653770047,0.200015805079082,0.358313071063683,223.031860023745,47.1143486516728,91.0212363922158,87.6633782710045,92.0155629621233
"ABT1",776.96601389849,-0.77174149497801,0.621095836979171,-1.24254816894529,0.214034379754368,0.375054090061885,8.89528816585854,35.5485110105807,41.6972284846208,43.6435702980108,49.4634469531296
"ABTB1",1162.74130366128,1.89771194104862,0.61449733408557,3.08823462004533,0.00201349437894352,0.00966734728696694,138.026887157872,32.9181532861852,25.5684654425936,29.7227763236453,25.2060305021427
"ABTB2",1634.12855271996,-0.4202731328832,0.205755726539233,-2.04258292078721,0.0410937432347398,0.112616376030097,63.7162495026384,47.8493015452539,86.7702445826892,87.1930811772759,89.1019626621444
"ACAA1",601.382767067581,0.657396479733175,0.423274999746062,1.55311908363964,0.120394687750136,0.252622706860195,20.0893586667142,42.8593582151507,24.3181737339093,23.3737655583097,23.0377698137864
"ACAA2",681.728494952485,0.0783675094777897,0.313549311876406,0.249936793063926,0.8026362292342,0.882836020601102,36.080887953651,21.8164964199864,33.9141625980612,31.3217864423224,31.2365055416339
"ACACA",1169.59390603487,-0.819419720257359,0.818941930725578,-1.00058342296792,0.317028247668977,0.489444901898772,6.69645288890475,58.5254593678005,68.5159856358987,64.5717909689319,71.6881190087823
"ACACB",716.355467989559,-0.172711817164075,0.920859849604367,-0.187554943608713,0.851225549121038,0.91385453025231,50.9729996021108,4.06158178031662,40.6657378249563,38.2351537201323,29.6780681718778
"ACAD10",456.699470272705,-0.576434969062985,0.279535175772722,-2.06211961507006,0.0391963493182307,0.108733368459728,16.5912116351968,12.4168357283965,27.8189905182253,26.2425778300539,22.0213976161193
"ACAD11",684.597802112631,0.423850398202383,0.253654606139508,1.67097457701702,0.0947266994832116,0.211385626609822,28.6848056584427,37.4825975726363,29.5693989103833,31.3217864423224,26.2901608463209
"ACAD8",2104.98783822968,0.408913571016239,0.30011043364259,1.3625436678527,0.173026372834842,0.323795269856098,126.882790186038,76.2416922762292,98.4917293516043,88.5569427490887,82.2583898645196
"ACAD9",2561.93194190847,1.54150596300704,0.603264233617449,2.55527491454858,0.0106103959642595,0.038344363019029,66.8645818310041,277.657466848693,68.1096408305763,68.804464812489,73.2465563785385
"ACADL",1090.70202922011,1.284422495047,0.78430069331624,1.63766589267709,0.101491409273433,0.222574574630667,123.234722567456,16.1689636587843,35.8208574538047,36.2599059264723,28.1873889486328
"ACADM",1096.00845281335,0.375306188851004,0.65473061520929,0.573222299572832,0.566494187466445,0.714472819602796,86.7540463816317,18.1030502208398,49.2927506148778,50.6039672851936,41.8745345438823
"ACADS",1316.47300913271,-0.125235344432898,0.190318412427368,-0.658030627912534,0.51051845065376,0.668997140090767,54.9209083948233,47.5785294265662,68.2971845868789,69.792088709319,58.9495874646887
"ACADSB",1316.68335008742,1.51398147059462,0.529545093439639,2.8590227524546,0.00424948304467416,0.0181319392230114,135.128422474615,42.7046312901862,33.8516480126269,33.7673313297109,41.73901825086
"ACADVL",683.856941232341,0.848861672022596,0.330448741451504,2.56881496444486,0.0102046930127103,0.0371137247943481,30.0840644710497,46.1859871018862,22.4114788781658,23.3267358489368,29.2715192928109
"ACAN",1024.63101575685,1.11478869051246,0.878363340606719,1.26916577568279,0.204381944691595,0.363632039291786,10.2945469784655,112.795928299079,33.1639875728506,34.3787175515581,33.6080406695237
"ACAP1",1009.41033745139,0.373382546652169,0.154486316910703,2.41692956449983,0.0156520455620973,0.0525280170593858,49.3738466734171,46.5728044142973,45.4481036106737,42.608916691808,42.5521160089937
"ACAP2",1509.70070989805,0.62798407984227,0.321264908897418,1.95472353951607,0.0506157101318153,0.13196068335564,100.446793333571,57.0168718493972,60.5141187003193,55.4009976412249,63.4216251344237
"ACAP3",1476.1395132442,-0.484971894005481,0.254089840372869,-1.90866306694435,0.0563055704902025,0.142889221677823,57.9692936651456,39.842183178344,73.7359535196556,81.6435754712788,85.7818134830987
"ACAT1",830.831672090569,-0.000823372949946204,0.276519455057415,-0.00297763117526484,0.997624197568249,0.99848685462344,27.7353086070309,40.2290004907551,43.1038066568906,38.5643616857423,38.6221435113478
"ACAT2",428.126377726432,-2.7562969956441,0.737139176833779,-3.73918125947826,0.000184620574716479,0.00124993293294936,6.7963999469481,1.16045193723332,32.5075844257913,33.0148559797452,28.4584215346773
"ACBD3",868.231392755043,-0.847410437348465,0.180133081876923,-4.70435762558853,2.54666508627953e-06,2.77652455324496e-05,22.6879821758415,25.3752156941686,49.8241245910687,53.425749847565,49.5989632461519
"ACBD4",1396.86836895458,-0.307060511919035,0.471188114310204,-0.651672872454679,0.514612226269484,0.672545662611772,27.4354674329008,72.3735191521181,74.7987014720372,73.9307031341304,70.2651979320485
"ACBD5",2447.15815874781,1.10037848110722,0.399796980980778,2.75234314778412,0.00591704839143921,0.023779951847953,205.59109839518,90.6699780291635,83.0818840420706,83.3836747180745,76.498947411073
"ACBD6",1683.62349656882,0.16660773059864,0.147569086865636,1.12901512191601,0.25889145459244,0.426413340870485,77.408996454578,70.3620691275804,77.8306588655966,74.1658516809946,80.2934036156967
"ACBD7",2061.43765897606,0.566874640520505,0.314791741622218,1.80079260529271,0.0717355748468109,0.171695418511595,77.109155280448,132.291520844599,85.2698945322681,84.0420906492945,80.9032269342969
"ACCS",2743.84213096401,1.51241223866828,0.169782724575093,8.90792772028674,5.19952767258339e-19,3.64777008421131e-17,168.610686919139,199.675096666613,76.5178525714781,74.6831784840961,76.9054962901398
"ACCSL",1604.53388354169,0.524452522862011,0.525879102338968,0.997287248208549,0.318625101561518,0.4913225962838,38.7294849917998,121.460636097088,69.6412481737145,63.584167072102,64.3702391855796
"ACD",1934.52368993648,-0.620489427485379,0.379779548577955,-1.63381474807882,0.102297754657032,0.223894136252302,39.1292732239733,80.380637519028,105.212047285782,109.673282257501,110.649053252686
"ACE",688.469959657613,-0.96948443774844,0.294569442894897,-3.2911914698985,0.000997639848981784,0.0052880647127934,14.242455771178,21.5070425700575,43.9790108529696,40.9158471543851,39.0286923904146
"ACE2",1303.90087535345,0.671009029705408,0.512964760293765,1.308099662287,0.190839508001127,0.347002102866543,104.544622713349,33.7691513734896,52.0433923739833,49.7574325164821,50.7508517368412
"ACER1",704.598622555371,0.354961590279234,0.1706330714991,2.08026256083133,0.0375014568004177,0.10514635216138,32.2828997480035,34.1559686859007,31.1322635462386,29.7227763236453,30.8977148090782
"ACER2",730.636850699357,-0.0240993824823216,0.31992330651126,-0.0753286240540696,0.93995324747486,0.965636392766114,36.9304379470195,22.5514493135675,35.8833720392389,38.8935696513523,31.6430544207007
"ACER3",640.563976857251,-0.140333836828616,0.325432325967386,-0.431222793898723,0.666306381677138,0.787360580276726,31.2334556385483,18.4125040707687,33.570332378173,32.450499467271,30.2201333439668
"ACHE",831.890980446491,0.355309443585544,0.253503399755577,1.40159636489343,0.161035813120714,0.308207615840307,46.3754349321165,32.2605638550863,35.3519980630481,35.4604008671338,37.4702550206584
"ACIN1",1182.24366571384,-0.512293345461812,0.340025791568947,-1.50663084437798,0.131905306702146,0.268985624768583,27.5853880199658,49.3578890636573,63.2647604594247,63.4901076533562,67.6226302181142
"ACKR1",481.100775018479,-0.881704782859461,0.248730475473807,-3.54482007554523,0.000392881172028848,0.00239450995719061,12.5933293134627,13.615969396871,31.0384916680873,29.9108951611367,24.2574164509868
"ACKR2",1797.04467171192,0.279331843059238,0.139135630763561,2.00762264508592,0.0446834063222539,0.119900886449252,82.056534653594,82.6241779310125,78.2682609636361,77.646050174586,83.7490690877646
"ACKR3",1417.93995186217,0.452086489933186,0.172412000902471,2.62212889802792,0.00873823749564108,0.0326323033033941,73.6110082489305,65.0626719475482,55.3566654019966,60.1509982878834,63.4216251344237
"ACKR4",3645.31416746025,1.2222274314057,0.197849816762181,6.17755149540946,6.51033444192809e-10,1.44398173882077e-08,260.362086202938,195.071970648921,113.401457977664,114.141104647923,116.544011999155
"ACLY",348.406161557824,-2.41836011602252,0.30424380756617,-7.94875706877471,1.88392070332932e-15,8.87293883205162e-14,3.39819997347405,4.48708082396884,26.9437863221463,21.9158445677511,25.8836119672541
"ACMSD",1856.36422714367,2.16373079107088,0.145192094602812,14.9025385782193,3.17291433963252e-50,2.92557811230021e-47,141.924822421563,143.045042129627,35.633313697502,37.4826783701666,39.2997249764591
"ACO1",491.12752625541,-0.730560587690542,0.625933560423603,-1.16715356689955,0.243148358601444,0.408900613826625,23.2376909950799,5.8022596861666,26.850014443995,29.8638654517639,27.7808400695659
"ACO2",1600.24085409852,-0.0175106384073367,0.237785713158492,-0.0736404141979098,0.941296512543062,0.966657352021814,55.0208554528666,75.0038768765136,80.1436985266625,72.5198118529447,80.0901291761633
"ACOD1",1209.87808519696,-0.104927594795044,0.503575477422277,-0.208365179599594,0.834943842281552,0.903841763185424,71.5121200300201,23.8666281757653,58.9512540644639,59.7277309035277,61.4566388856007
"ACOT1",807.880690110235,0.2187559465855,0.388518409126966,0.563051689306212,0.573399686952333,0.719975237562935,48.9740584412437,23.6345377883186,35.7270855756534,37.0594109858109,36.9281898485694
"ACOT11",2194.90299417256,0.478129173659115,0.339258223377285,1.40933702033626,0.158735537072102,0.305101866619726,142.72439888591,74.5783778328614,90.3960905378736,93.3069433957472,90.7959163249228
"ACOT12",760.72372841494,-0.564303747929243,0.366034988481578,-1.54166614036036,0.123154744034671,0.257104615497933,32.0330321028951,16.5944627024365,39.8217909215944,43.7376297167565,42.8909067415494
"ACOT13",531.280851235428,-0.145574622503537,0.526483454850406,-0.276503698572827,0.782161219291621,0.869202691066555,10.8942293267256,29.8622965181375,26.9125290294292,30.3811922548653,22.6989790812307
"ACOT2",2052.25838372453,0.139586794019226,0.336595203430213,0.414702267283399,0.678359872389974,0.796258620822445,116.78813732366,61.8907699857771,95.0846844454397,99.1856570673543,91.1347070574785
"ACOT4",1425.52709330873,0.370401140328006,0.225072828393757,1.64569460903562,0.0998266494937182,0.219652660698507,77.1591288094696,58.3320507115949,63.0147021176878,65.9356525407448,55.6971964321541
"ACOT6",1895.9349181062,0.548105010649333,0.279687284894849,1.95970657320156,0.0500300964384048,0.130755194394352,75.0602405905592,116.354647573261,80.6438152101362,74.8712973215875,76.0923985320062
"ACOT7",872.026130682943,0.828142017144881,0.310253090049768,2.6692466367121,0.00760216041044166,0.0291486400054222,37.0803585340845,59.5698661113105,31.1947781316728,33.8613907484567,31.304263688145
"ACOT8",730.737370768326,-0.392462670757889,0.58145656765901,-0.674964722366065,0.499698178303717,0.660235418368211,11.0941234428123,39.0685485535218,38.7590429692128,40.4925797700294,37.6735294601919
"ACOT9",2482.49376729667,0.823298435327653,0.182428967389328,4.51298084459704,6.39227974212887e-06,6.30533431721046e-05,151.919528225899,123.820221702795,97.2101803502029,91.8019926958158,85.6462971900764
"ACOX1",1111.08902518469,0.614526112688735,0.2039622258503,3.01294080375339,0.00258729380665163,0.0119252011373948,52.2723113566744,62.6644046105993,43.6351806330815,47.5470361759579,41.4679856648155
"ACOX2",1133.40553833628,-0.432937978389523,0.297320829043798,-1.45613067130842,0.145356500192887,0.286642011735907,29.4843821227896,47.1143486516728,60.2640603585824,62.2203055002891,60.575782980956
"ACOX3",888.252664323811,0.22891526621292,0.502633547856873,0.455431729913311,0.648798672322763,0.775255749292632,21.2387498342128,58.2546872491127,42.7287191442853,42.279708726198,35.3019943323021
"ACOXL",766.074972515481,0.836780123094257,0.682566671696202,1.22593170424631,0.220224376807443,0.381957178286339,71.9119082621935,14.0027867092821,27.5376748837713,29.158419811171,27.6453237765437
"ACP1",762.917990555938,-0.1240236309148,0.528262414612125,-0.234776557037213,0.814382164003835,0.890846948850701,45.1260967065745,14.5443309466576,38.8840721400812,38.7524805232337,36.5216409695025
"ACP2",666.295385967257,-0.217931235741939,0.369461031429402,-0.589862576030789,0.555282785898616,0.705369060116441,17.5407086866087,32.0671551988808,36.3522314299955,34.8019849359138,31.0332311021005
"ACP4",1251.04994034728,0.379772419157486,0.208022087669196,1.82563507275926,0.0679052491182812,0.164799757142664,52.4222319437394,66.5325777347104,53.7625434734241,54.8836708381235,52.9868705717087
"ACP5",1442.49864765213,0.199449497593765,0.398202247086683,0.500874867113313,0.616459191492714,0.752664059831857,87.8534640201085,40.8092264593718,62.1394979216088,61.3267410222048,73.5853471110942
"ACP6",648.596009551316,-0.250047790909081,0.219303200061669,-1.14019216700334,0.25420625012724,0.421024345326641,21.5385910083429,26.1488503189908,34.6643376232717,31.462875570441,34.1501058416128
"ACP7",1518.93953631776,-0.350548867533381,0.440830692123324,-0.795200683157773,0.426496774471076,0.597688140991782,76.8093141063179,30.5585676804774,83.1131413347877,77.8341690120775,79.6158221505853
"ACPP",1517.12444184121,0.327038627034222,0.362221234305452,0.902869837714812,0.366594980440605,0.539636506482548,94.5499169090133,47.539847695325,64.515052168109,64.0074344564577,70.7395049576264
"ACR",417.530029693136,-1.43828744912659,0.638855573042881,-2.25134992918039,0.0243633827787759,0.0751909755730694,3.39819997347405,13.3838790094243,29.2880832759293,26.4306966675453,25.1382723556316
"ACRBP",1910.99512315679,0.348109955515938,0.374184416843152,0.93031654939777,0.352207211653451,0.525355327279006,122.235251987022,58.2160055178716,83.4569715546758,83.6188232649388,82.2583898645196
"ACRV1",1027.05925418878,1.36830702000464,0.193518558232186,7.07067597291071,1.54180777310077e-12,5.0514422860491e-11,67.9140259404593,65.2947623349949,29.194311397778,34.0495095859481,27.7808400695659
"ACSBG1",1248.59289236943,-0.136074389634277,0.237282917493162,-0.573468967222213,0.566327205149628,0.71443049536206,40.6784526236453,55.7790564496816,62.8584156541023,61.4208004409506,63.2183506948903
"ACSBG2",1398.69641670701,0.567262739245359,0.492177112077318,1.15255814487417,0.249091791100709,0.415402012637579,106.643510932259,36.5155542916085,56.4819279398125,56.1064432818178,57.120117508888
"ACSF2",1380.10146485398,0.258604124469553,0.379286839441432,0.681816761294416,0.495354824333518,0.656551130369628,42.2276320233172,82.8562683184591,56.1380977199243,60.9975330565948,68.0969372436921
"ACSF3",1484.50353797696,0.640312483359505,0.260303893941969,2.45986517398105,0.0138989219023697,0.0478104147798161,93.5504463285798,61.852088254536,61.2017791400956,56.9059483411563,57.4589082414437
"ACSL1",657.371812698068,-0.327376405806905,0.33202320680091,-0.986004589743054,0.324130860601784,0.496701637034606,29.6343027098546,17.2520521335354,32.3200406694887,34.1435690046938,37.0637061415916
"ACSL3",885.788024329136,-0.777211770007123,0.411786179958595,-1.88741586734472,0.0591044125839254,0.148320210065131,35.2813114893041,15.7821463463732,51.9183632031148,50.0396107727193,51.8349820810194
"ACSL4",2273.89806359532,0.983952604183436,0.475404242415054,2.06971776100473,0.0384787825240239,0.107234407888986,196.94567787443,69.3563441153115,76.2990515224583,78.3985255245517,81.8518409854528
"ACSL5",2060.56638933101,0.888528932621058,0.155780033902922,5.70374078346117,1.17206275146057e-08,2.09167290843604e-07,116.338375562465,116.896191810637,71.829258663912,70.3564452217933,80.3611617622078
"ACSL6",1936.73441432626,-0.0756552728389386,0.20447366313444,-0.370000085483848,0.711382426705179,0.820057029725093,87.3537287298918,66.7259863909159,101.086084647124,93.8712999082215,91.1347070574785
"ACSM1",561.162362765001,0.426227865073324,0.444100525051428,0.95975537300697,0.337178347387164,0.510061276598254,38.1797761725614,16.4010540462309,23.4117122451132,25.0668350957325,22.9022535207641
