"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AN_naive_TSC","H9_naive_TSC","AN_EVT","H9_EVT"
"ABCG2",9782.52658843239,-1.14441170607596,0.302370732795682,-3.78479654923899,0.00015383437435654,0.00145333464687726,271.927307414374,295.67124301586,586.43005434632,518.581484487738
"ABHD17C",269.654378325758,-1.86601614973076,0.5525707727465,-3.37697222105306,0.000732884512867732,0.00556035090557268,6.7152655347022,4.15765284344267,9.25425605806737,26.6062143647511
"ABHD6",102.183318802217,2.3812378752994,0.714152467527282,3.33435503421885,0.000854974531697624,0.00635123937832521,9.86816459672701,6.2125847085925,0.514125336559298,2.27710843662284
"ABLIM1",146.878477897024,3.80047434556047,0.544278052980662,6.98259708387599,2.897725862783e-12,1.15017426553541e-10,16.1739627207766,9.51003351546083,0.74781867135898,0.87888395799478
"ABLIM3",207.572662835648,1.63988173730524,0.406668632273145,4.03247658453232,5.51921157343069e-05,0.000587198592142316,15.5188148637325,13.8110536983326,3.97278669159458,4.35447051915595
"ABTB1",791.051279774826,-1.67429974871826,0.317686459226928,-5.27028993553133,1.36208430510643e-07,2.60680785125647e-06,19.0811813364099,16.1527202423405,47.7201789660949,51.6943564384202
"AC003002.1",149.978753845903,1.7163554547653,0.458132053178969,3.74642080346822,0.000179375598155096,0.001656230574569,9.7862711145965,11.6127544937537,2.85105868455611,2.91629676970995
"AC003958.1",33.2111224864929,-7.10894768095381,1.63152778517902,-4.35723359757171,1.31716668443301e-05,0.000161675281229216,0,0.0477891131430192,2.85105868455611,2.55675333234845
"AC003973.3",92.9151852998705,1.8369107837777,0.577187516491552,3.18251994593265,0.00145999459290157,0.00995794990257622,7.41136013281157,6.16479559544948,1.12172800703847,2.27710843662284
"AC004156.1",130.779539349264,-4.1896302660414,0.66048684720357,-6.34324556768971,2.24974387244426e-10,6.95450778633922e-09,1.02366852663143,0.238945565715096,8.92708538934782,11.6651870788398
"AC005072.1",180.895048951705,-2.84449322029421,0.770408892455222,-3.69218638070112,0.000222334427645564,0.00198458994097996,1.92449683006709,2.19829920457888,3.27170668719554,24.0894103032206
"AC005176.1",574.537703132115,2.4229409624421,0.477484567348527,5.07438591344784,3.8874938405146e-07,6.76454181119894e-06,34.6409429412077,55.1964256801872,9.48794939286705,5.15345593551485
"AC007040.2",130.82523271844,-5.44996007954418,0.790021366081495,-6.8984970704982,5.25555737489574e-12,1.99176716784184e-10,0.122840223195772,0.430102018287173,5.28146936647279,16.4191503061752
"AC007336.3",59.273829139159,-9.40995561212358,1.61948367020562,-5.81046649944228,6.22989988494644e-09,1.48192086624896e-07,0,0,3.03801335239585,6.95117312232235
"AC008147.2",139.396040372444,-2.86297881310082,0.690884485654916,-4.14393270155269,3.41399971308829e-05,0.000380733334586804,0.982721785566176,2.15051009143587,4.7673440299135,16.0596068688137
"AC008687.6",110.57932042347,-3.72111824098754,0.659064451645794,-5.64606121858839,1.64165409061409e-08,3.61056250486535e-07,0.45041415171783,1.0035713760034,10.4694613990257,6.1921369767814
"AC010173.1",26.0752685842027,-4.1383225989544,1.06860800756581,-3.87262922386397,0.000107667557238123,0.00106373500182733,0.163786964261029,0.0955782262860385,2.38367201495675,1.63792010353573
"AC010325.1",186.427925269231,-2.23056578279356,0.545015856537972,-4.09266217860608,4.26448784046471e-05,0.000463633459219405,1.92449683006709,4.15765284344267,9.6749040607068,15.9797083271778
"AC011487.2",319.852227730056,2.62166648456374,0.487484576113102,5.37794755573043,7.53397534513448e-08,1.49964114585051e-06,18.9992878542794,32.0664949189659,2.52388801583656,4.95370958142512
"AC016735.1",47.5044527328513,-2.97874751233205,0.800684693779511,-3.72025035007391,0.000199025392478381,0.00180902755114496,0.327573928522059,0.669047584002269,4.20648002639426,2.63665187398434
"AC024896.1",123.967724087608,1.68549970910052,0.513831249949466,3.28025924710941,0.00103711738448052,0.00745257998403354,7.8617742845294,9.74897908117593,1.82280801143751,3.07609385298173
"AC044810.2",43.5086829262962,3.0372274969271,0.879148618654484,3.45473726794396,0.00055082930820104,0.00437273727741133,3.48047299054687,3.7275508251555,0.607602670479171,0.159797083271778
"AC046168.1",22.3350899391311,4.67803285719569,1.38274169930982,3.38315743246238,0.000716575422991488,0.00545657725008451,2.7843783924375,1.2425169417185,0.140216000879809,0
"AC061975.7",216.671467497694,1.52057044153132,0.474910013816485,3.20180749466972,0.00136568230358057,0.00945895394157814,11.5060342393373,18.3032303337764,5.09451469863305,4.07482562343034
"AC062028.2",14.4854712409093,7.23026880737651,1.9163735004521,3.77289124780257,0.000161366637485361,0.00150968954567894,1.06461526769669,1.62482984686265,0,0
"AC064834.1",51.9334491659213,-2.32895633861,0.706330975391486,-3.29725924495831,0.000976333381207088,0.00707261805738353,0.941775044500918,0.669047584002269,2.61736534975643,4.63411541488157
"AC073072.1",39.2215266681071,5.19177673539413,1.03743853920157,5.00441861297136,5.6030878120263e-07,9.41992808097052e-06,4.17656758865625,2.96292501486719,0.0934773339198725,0.0798985416358891
"AC074011.1",36.4915303654823,-2.61344140170201,0.79728557900778,-3.27792383370891,0.00104573608565992,0.00749844752817395,0.573254374913602,0.382312905144154,2.43041068191668,2.75649968643817
"AC083843.2",435.214990124469,2.44258955026164,0.34985514174368,6.98171688455902,2.91594306506487e-12,1.15399091920089e-10,34.5590494590772,33.9780594446867,5.51516270127247,5.63284718533018
"AC083843.3",42.4058544374127,2.8707680743826,0.782935788589802,3.66667115773738,0.000245728466106905,0.00215188844731739,4.2175143297215,2.77176856229512,0.327170668719554,0.519340520633279
"AC090236.2",111.573435334807,1.87146092155508,0.504204335385305,3.7117112849197,0.000205862724889397,0.00185858298594626,7.5751470970726,8.74540770517252,1.72933067751764,2.23715916580489
"AC090826.1",1003.65237831795,-1.88646736041403,0.350297643703487,-5.3853270049708,7.23130569868349e-08,1.44583006339102e-06,17.4433116937996,22.31751583779,53.3288190012872,78.1807229907175
"AC090826.2",646.099376633221,-1.69798949126038,0.363383261759916,-4.67272345742284,2.97231853200177e-06,4.29705015359222e-05,11.6698212035983,16.6306113737707,38.4659229080275,43.1052632125622
"AC092329.4",224.065540659446,-1.38462099961052,0.40871325340378,-3.38775654588967,0.000704667819021896,0.00539293979463649,5.20023611528768,6.35595204802156,12.1520534095834,14.6613823901856
"AC092718.6",112.112551726458,5.90183058249296,0.838796760537183,7.03606744822584,1.97741246059223e-12,8.29030174103292e-11,15.1502941941452,5.59132623773325,0.186954667839745,0.119847812453834
"AC092902.2",179.113922162516,-3.98539725637522,0.539925396265536,-7.38138506530852,1.56651214295153e-13,7.69828824536183e-12,0.982721785566176,1.0035713760034,9.11404005718756,19.2155992634313
"AC092903.2",25.9836318127854,-5.17200916478348,1.22334169930318,-4.22777149485666,2.36017302934076e-05,0.000275100619996834,0.0818934821305146,0.0477891131430192,1.58911467663783,2.63665187398434
"AC092919.2",32.2721928655272,3.90724648989043,1.19936689116433,3.25775750412564,0.00112296322703044,0.00796704106496052,3.15289906202481,2.485033883437,0.327170668719554,0
"AC093827.3",31.5817846065641,-3.92048702212721,1.06827767554441,-3.66991383595961,0.000242632239759488,0.00212675102601207,0.0818934821305146,0.286734678858115,1.26194400791828,3.75523145688679
"AC098934.1",515.075920918824,2.21712666654261,0.382028315369357,5.8035663257029,6.49190556436343e-09,1.53878807511484e-07,32.5117124058143,46.2598615224426,6.63689070831094,8.46924541340424
"AC105202.1",221.034113457421,-2.77815064225249,0.46865523544708,-5.92791978436394,3.0679629120379e-09,7.62218341257417e-08,3.15289906202481,2.10272097829285,11.9650987417437,20.2942295755158
"AC105206.1",30.7336705897744,-3.06195998399604,0.930993630739352,-3.28891614603676,0.0010057398275438,0.00725820630786851,0.327573928522059,0.286734678858115,1.35542134183815,3.27584020707145
"AC107884.1",34.9035514939071,-3.16262743835518,0.91567745052276,-3.45386624575022,0.000552611379139408,0.00438428992462111,0.368520669587316,0.286734678858115,1.40216000879809,3.91502854015856
"AC108112.1",45.613631218091,2.98014156369372,0.79820488409093,3.73355465882394,0.000188796198380685,0.00172893501534148,4.5041415171783,3.05850324115323,0.560864003519235,0.279644895725612
"AC108174.1",42.2343252497803,-6.42741452770314,1.32702949663299,-4.8434601823178,1.27597300916448e-06,2.02607944083959e-05,0,0.0955782262860385,1.86954667839745,5.19340520633279
"AC109826.1",76.3999373237502,-4.55196692171264,0.708756732830642,-6.42246727383165,1.34083082782783e-10,4.24259112880618e-09,0.204733705326287,0.382312905144154,6.30972003959139,5.71274572696607
"AC115522.1",43.5627839215235,2.8625921790546,0.761930599297401,3.75702482836926,0.000171945442712502,0.00159420874874287,3.15289906202481,3.9664963908706,0.467386669599362,0.399492708179445
"AC116351.1",29.6145303366057,3.93822279104037,1.00693892567518,3.91108406937361,9.18827803673387e-05,0.000926841640156553,3.39857950841636,1.81598629943473,0.140216000879809,0.159797083271778
"AC118755.1",21.1824947764632,-3.82186320288329,1.11581829641965,-3.42516627944403,0.000614423252383858,0.00481771031793211,0.163786964261029,0.0955782262860385,1.72933067751764,1.51807229108189
"AC120498.4",89.5072477378522,2.42862305971876,0.615463827116797,3.94600454602815,7.94661053525346e-05,0.000816322564632162,5.93727745446231,8.07636012117025,1.44889867575802,0.838934687176835
"AC122129.1",112.903917902155,-3.53107289997635,0.69836969931943,-5.05616567187469,4.27769759776497e-07,7.35763986815575e-06,0.818934821305146,0.860204036574346,3.83257069071477,13.8623969738268
"AC125807.2",86.1833857721694,2.41779548974576,0.582734200632525,4.14905369741707,3.33852499013707e-05,0.000372626050479858,7.32946665068106,6.2125847085925,1.30868267487821,0.918833228812724
"AC136621.1",59.5054870883863,-6.33181354911435,1.10667684864765,-5.72146562643989,1.05609026519572e-08,2.40551901491779e-07,0,0.143367339429058,3.27170668719554,6.59162968496085
"AC138207.5",32.6505761492107,-3.0073027692393,0.888433221759563,-3.38495082757404,0.000711910064476917,0.00543905775912433,0.245680446391544,0.430102018287173,1.77606934447758,3.07609385298173
"AC211433.1",2920.88997875074,-8.53150952448441,0.544863304044678,-15.6580732472761,2.92628958873309e-55,3.2715917602036e-52,0.286627187456801,1.19472782857548,178.728662454796,308.488269256168
"AC211486.5",27.3114762287373,-8.29029634010082,1.71326651976302,-4.83888306020684,1.30570839854698e-06,2.0657292305314e-05,0,0,2.00976267927726,2.51680406153051
"AC241584.2",108.609502497757,-8.84194964135209,1.51273932056738,-5.84499227403948,5.0659177782259e-09,1.2312382774036e-07,0.0409467410652573,0,10.0020747294264,7.7102092678633
"AC241952.1",80.921888450068,-2.55476331378589,0.597141508345822,-4.27832143316079,1.88307964874123e-05,0.000223767905823848,1.1465087498272,1.05136048914642,4.2532186933542,7.31071655968385
"AC244153.1",236.662380397392,2.24712808072085,0.491354208953222,4.5733363829489,4.80018551190399e-06,6.57806831743656e-05,20.841891202216,15.6748291109103,4.29995736031413,2.39695624907667
"AC245014.1",42.5874744235613,-7.47243228058089,1.59162090938616,-4.69485681955684,2.66793528795248e-06,3.9203745698982e-05,0,0.0477891131430192,3.59887735591509,3.35573874870734
"AC245297.1",259.726549185413,-2.16795956136487,0.656262439074489,-3.30349480982378,0.000954877369707728,0.00694343349159831,2.25207075858915,6.49931938745062,8.83360805542794,27.2054534270202
"ACACB",214.531418247672,-2.02361717992821,0.466984128498637,-4.33337464044908,1.46840910123639e-05,0.000178605407998072,2.94816535669853,4.92227865373098,14.5824640915001,13.702599890555
"ACADVL",1752.42678545947,-1.4902552430678,0.33392225692459,-4.46288084176535,8.0865026910136e-06,0.000105124534983177,37.0568006640579,48.5059498401645,90.5795365683564,124.162333702172
"ACAN",4420.90057648277,-7.54562379711523,1.29666918926211,-5.81923582329365,5.91172782327914e-09,1.41881467758699e-07,0.655147857044117,3.67976171201248,149.143086269156,601.436272164155
"ACER3",558.031273443577,3.02193781102157,0.39757984553205,7.60083249938777,2.94231744698616e-14,1.56024232682871e-12,58.1034255716001,34.9816308206901,5.04777603167311,5.03360812306101
"ACHE",93.2932165148726,3.25319427269011,0.622855896999135,5.22302877497622,1.76020024621264e-07,3.29356297115604e-06,9.90911133779227,5.92585002973439,0.514125336559298,0.958782499630669
"ACOT7",3170.14363202564,1.05516525913162,0.298197920675152,3.53847289324694,0.000402448599662763,0.00332671005118646,198.878321353955,200.093016729822,88.1958645533996,80.9771719479736
"ACOXL",153.261601068949,3.44136412226129,0.491586132886639,7.00053132510733,2.5499361047938e-12,1.02732560906648e-10,12.8572766944908,13.2853734537593,1.16846667399841,0.958782499630669
"ACSF3",243.14918197931,2.48099102164313,0.496041462314593,5.00157992855377,5.68623831266053e-07,9.54283146326137e-06,21.5379858003253,16.9651351657718,3.92604802463464,2.07736208253312
"ACSL1",595.224483359283,2.7596674705227,0.353379073587227,7.80936868306525,5.74751456919676e-15,3.29524168633948e-13,51.8385741886158,45.0173445807241,5.14125336559298,7.59036145540946
"ACSL3",1519.6151618281,1.39066688953988,0.432591942050483,3.21473137698342,0.00130566642594413,0.00909492251841454,142.658445871356,63.9896224985028,36.1757282269906,32.7184527998966
"ACSL4",2480.40849252938,-1.20111992740618,0.294765230382177,-4.07483584766382,4.60468158943242e-05,0.000498598936269777,66.7841346774347,73.2607104482485,140.776864883328,144.01712129869
"ACSS1",53.2133148298922,2.8591181877781,0.885833498458222,3.22760224438831,0.0012483242018505,0.00875916186821462,2.04733705326287,6.59489761373666,0.280432001759617,0.798985416358891
"ACTG2",92.1000783890345,-2.77276620644316,0.689614268664623,-4.02074947174798,5.80132763191949e-05,0.000613806084462397,0.655147857044117,1.52925162057662,8.36622138582858,4.63411541488157
"ACTN1",7905.38898321457,-1.36752385000862,0.307216172090424,-4.4513406983214,8.53358261121007e-06,0.00011008321568461,211.817491530576,200.093016729822,378.723418376363,570.595435092702
"ACTR3",3777.95796812929,-1.09035625494582,0.282162044964409,-3.86429101434727,0.000111412330390334,0.00109582685081871,113.586259715024,111.539790075807,207.239249300357,216.564997104077
"ACVRL1",414.320613127127,-6.66117299041415,0.520059165457607,-12.8084907119229,1.46965315364557e-37,6.36027958364804e-35,0.286627187456801,0.477891131430192,28.4171095116412,39.7894737346728
"ADA",1219.23327963293,-3.80640430232794,0.606130228684811,-6.27984568693617,3.38909241476266e-10,1.00593061585079e-08,3.56236647267739,11.4693871543246,49.823418979292,142.978440257424
"ADAM12",6510.99684247825,-7.88657643923418,1.26946961479415,-6.21249720932707,5.21491069482139e-10,1.49814222444805e-08,0.941775044500918,4.10986373029965,195.274150558614,914.478758293568
"ADAM19",20171.6294389473,-4.84267785485103,0.588663433107694,-8.22656476092865,1.92658939372926e-16,1.26083528323277e-14,40.6191671367353,85.1601996208603,644.6664333784,2684.51110042424
"ADAM28",508.193927808097,-11.0642257262176,1.48507465701185,-7.45028249857834,9.31405747242194e-14,4.68005224906415e-12,0,0.0477891131430192,25.8932214958047,59.7241598728271
"ADAMTS1",3753.6299041423,-1.70767202860719,0.37454441761049,-4.55933114556015,5.13167986501126e-06,6.95420374434253e-05,59.8231886963409,103.367851728351,219.017393374261,256.314521567932
"ADAMTS20",1270.94245132489,-5.03918357956449,0.551073568944157,-9.14430280011331,6.00157294737237e-20,6.05391749337953e-18,1.84260334793658,5.11343510630306,61.6950403871158,146.334179006131
"ADAMTS4",43.4370290427233,-5.22662422832953,1.08720312045412,-4.8074036304701,1.52903084058894e-06,2.39363801135837e-05,0.204733705326287,0,2.29019468103687,4.83386176897129
"ADAP2",916.804891655527,-2.01168630054666,0.478069277736198,-4.20793887880142,2.57710546202947e-05,0.000297798853390072,17.6070986580606,16.3916658080556,32.0159868675563,92.4825619435416
"ADGRG5",144.476148067163,2.13345634240229,0.460373458611884,4.63418622966467,3.58344298602266e-06,5.09274058267797e-05,10.8508863822932,11.0870742491805,1.96302401231732,2.47685479071256
"ADGRG6",5006.18855693014,-5.97175869262227,0.4475557931898,-13.3430485840896,1.3003117225256e-40,6.01551105841499e-38,6.83810575789797,7.78962544231214,229.019468103688,604.352568933865
"ADGRL3",626.666029169735,2.88712855689426,0.424361584381064,6.80346351591925,1.0213336469615e-11,3.74462037874616e-10,62.6075670887784,40.7163243978524,7.33797071270999,4.83386176897129
"ADK",6054.11083172432,1.0901483570401,0.342496973969843,3.18294303276411,0.00145786294299883,0.00994846858762578,401.523742885913,367.115967164674,184.150347822149,131.353202449402
"ADPRH",91.3597292423104,-1.88215840932734,0.543898390769849,-3.46049637444832,0.000539180494265596,0.00429551396144135,1.71976312474081,1.91156452572077,6.30972003959139,5.4730501020584
"AES",5671.71346083911,-2.69205440050429,0.397187391327814,-6.77779420818128,1.22024489454174e-11,4.44858845249239e-10,51.2653198137022,89.7001653694471,316.934900655328,502.641725431378
"AF127577.2",101.613978730784,-4.10132692953592,0.886894774548099,-4.62436700185281,3.75744080629891e-06,5.29514977492712e-05,0.327573928522059,0.716836697145289,2.10324001319713,14.421686765278
"AF127577.4",149.36733769329,-2.16839263959954,0.58944742630098,-3.67868709378727,0.000234437681768018,0.00207058323805118,3.27573928522059,1.81598629943473,5.9358107039119,14.7013316610036
"AF127577.6",51.9126627044951,-4.20020364032268,1.06820550013838,-3.93201836142819,8.42356300036804e-05,0.000858742562408341,0.45041415171783,0.0477891131430192,1.44889867575802,6.9911223931403
"AFAP1",2981.76576144524,-3.93238525096232,0.523536644952194,-7.51119389421422,5.8590536315324e-14,3.00019326414652e-12,22.5207075858915,11.8517000594688,113.574960712645,361.780596527306
"AFAP1L1",1407.92984514797,-2.79396307080061,0.401778150025066,-6.95399456298532,3.55085299460127e-12,1.37286005116918e-10,17.4433116937996,15.6748291109103,65.94825908047,141.060875258162
"AGAP1",457.849070326821,2.17223004834643,0.347922968827445,6.24342237497912,4.28098813988884e-10,1.24855949749454e-08,36.7292267355358,33.2134336343984,6.02928803783177,7.75015853868124
"AGL",782.786720739111,1.45521879678362,0.320078496749385,4.54644348671453,5.4560010872669e-06,7.33443993855438e-05,58.6357332054485,48.5059498401645,16.124840101178,18.4565631178904
"AGO4",423.045889606901,-1.30963156348709,0.370616111325376,-3.5336606355392,0.000409846951843784,0.00338118530014855,11.5060342393373,11.1826524754665,19.770456124053,30.4812936340917
"AGPAT3",153.503764021351,3.78133575675574,0.515004155302655,7.34234028564981,2.09890921196711e-13,1.00567735670539e-11,13.9628387032527,12.7596932091861,0.607602670479171,1.11857958290245
"AGPAT5",1260.06600655363,2.53630128272925,0.380719969057712,6.66185513989886,2.70392478742278e-11,9.25404462960816e-10,94.5050783786139,105.613940046073,18.2280801143751,11.9448319745654
"AHRR",56.7597620682205,-3.04269629341563,0.809522911415887,-3.75862900296896,0.000170846945444964,0.00158511937765535,0.286627187456801,0.860204036574346,2.7108426836763,5.79264426860196
"AIF1L",21485.1680214673,-1.78874079936837,0.32223447089619,-5.55105353686577,2.83953102020921e-08,6.07578120687828e-07,412.906936902055,484.772763722787,1501.57315342187,1225.68357796536
"AK4",169.757943643539,2.47514647213257,0.588876345412838,4.20316844344859,2.63204573812834e-05,0.000302583767118507,17.8937258455174,9.07993149717366,2.80432001759617,1.39822447862806
"AK5",532.675397098648,-3.60373693716234,0.404781110125006,-8.90292764909269,5.43926359926686e-19,4.76948761096498e-17,3.48047299054687,4.06207461715664,46.7386669599362,33.5174382162555
"AKAP12",278.06338467012,1.92361166159399,0.550469476191512,3.49449287343365,0.000474963289817602,0.00384556879673684,29.604493790181,11.7561218331827,5.70211736911222,3.75523145688679
"AKT1",1030.33575738769,-1.71117477663671,0.494141311130505,-3.46292596488615,0.000534335397508216,0.00425944366783733,21.7017727645864,23.2255089875074,32.4833735371557,101.511097148397
"AL031283.1",58.8942093840042,-5.93556784622208,0.957191792702926,-6.20102250298363,5.60974912340837e-10,1.60469923751912e-08,0.0818934821305146,0.0955782262860385,4.393434694234,5.19340520633279
"AL033519.3",789.011974126431,4.19164655529407,0.430047035986254,9.74694906495776,1.90095416178099e-22,2.62919598293338e-20,69.8960869983942,69.533159623093,4.34669602727407,2.31705770744078
"AL109976.1",111.746549148699,-2.30094184298476,0.502196664194772,-4.58175453370268,4.61090935620179e-06,6.35112524874776e-05,1.84260334793658,1.67261896000567,7.66514138142954,7.63031072622741
"AL136295.5",66.7066937573409,-2.50438569149518,0.717470671191298,-3.49057570163371,0.000481981043120963,0.00389064842028329,1.39218919621875,0.477891131430192,3.78583202375483,5.67279645614812
"AL138720.1",35.2521077017117,-3.00064140526516,0.876202341205777,-3.42459870757234,0.000615708133415526,0.0048221484634575,0.491360892783088,0.238945565715096,1.82280801143751,3.43563729034323
"AL139002.1",226.060777190085,2.90265667877901,0.570856280540269,5.08474160261823,3.68126896954867e-07,6.44750711429047e-06,26.3697012460257,11.0870742491805,2.7108426836763,1.63792010353573
"AL139339.1",17.653241122819,-4.59811325670832,1.33507758343617,-3.44407944059242,0.000573007314576944,0.00452203890139075,0.0818934821305146,0.0477891131430192,1.07498934007853,1.75776791598956
"AL158839.1",76.2900965001552,5.78548365461287,1.04683104847815,5.52666417663447,3.26376838387187e-08,6.90642218265378e-07,11.5060342393373,2.62840122286606,0.186954667839745,0.0399492708179445
"AL161431.1",55.1793261246339,4.44480610348428,0.913719348271478,4.86452006504263,1.14734868126426e-06,1.83030082138423e-05,7.2885199096158,2.62840122286606,0.280432001759617,0.119847812453834
"AL353795.3",113.736727487825,-2.3624825769463,0.50514060039012,-4.67688119925769,2.91270885539274e-06,4.23368385741592e-05,1.92449683006709,1.52925162057662,7.85209604926929,7.83005708031713
"AL355388.2",58.2085979327052,-3.0138711894284,0.727720460445116,-4.14152322663147,3.45006927605004e-05,0.00038348077388142,0.859881562370404,0.334523792001135,4.29995736031413,4.23462270670212
"AL355512.1",101.218715550679,2.36199191936922,0.582279213652924,4.05645927930569,4.98222439321256e-05,0.000537011089699334,8.18934821305146,7.59846898974006,1.72933067751764,0.958782499630669
"AL357033.1",25.2075250474694,-4.59897332251018,1.28089669860036,-3.59043264576722,0.000330129533058441,0.00281207480349971,0,0.191156452572077,1.44889867575802,2.5967026031664
"AL357060.2",97.8011473727457,-2.2513916137051,0.663126359701718,-3.39511705539469,0.000685992645866898,0.00527710856476509,0.859881562370404,2.29387743086492,4.95429869775324,8.54914395504013
"AL365214.2",123.749007232249,-8.02805216763763,1.16117442344864,-6.91373492691531,4.72056886900679e-12,1.80946148418843e-10,0.0409467410652573,0.0477891131430192,6.91732271007056,13.7824984321909
"AL365226.2",59.0333896002809,-7.94455028768194,1.58697195728601,-5.00610628386179,5.55420966179595e-07,9.34947011576593e-06,0,0.0477891131430192,6.26298137263145,3.23589093625351
"AL391421.1",18.5998680720651,4.60302915099714,1.41465953764643,3.2538070316588,0.00113869600436746,0.00807012445567556,1.26934897302298,2.05493186514983,0,0.119847812453834
"AL512274.1",30.2717370497666,3.93755961663438,0.984870718396952,3.99804719856373,6.38672177825888e-05,0.000668363957699853,3.11195232095956,2.19829920457888,0.186954667839745,0.119847812453834
"AL512488.1",635.410502541924,-5.54642300750674,0.445895186702128,-12.43884924735,1.60803861953173e-35,6.16384174846793e-33,0.818934821305146,1.67261896000567,52.1136136603289,50.1762841473383
"AL590094.1",40.8303619883818,3.15132082852069,0.883218539526255,3.56799669333369,0.000359721042915003,0.00301437695924278,3.9308871422647,2.91513590172417,0.514125336559298,0.159797083271778
"AL645504.1",108.026283954281,-4.17550306001924,0.95017627719593,-4.39445096686857,1.11053065394464e-05,0.000139502614731472,0.532307633848345,0.525680244573212,1.35542134183815,16.3792010353573
"ALDH1A3",35.9033554863862,3.12712451389592,0.883064684260971,3.54121795337449,0.000398284426584615,0.00330042240090129,2.04733705326287,3.91870727772758,0.327170668719554,0.279644895725612
"ALDH1B1",1418.97542970264,-1.87086067389848,0.324435198417463,-5.76651572648161,8.0927161201767e-09,1.88820659944853e-07,25.8373936121774,30.8717670903904,95.25340326435,87.7685479870241
"ALDH3A2",480.526446764054,1.1339300168651,0.349208901194367,3.24713950012966,0.00116571237831129,0.00823443717685255,33.9857950841636,27.6698965098081,12.5727014122228,12.1845275994731
"ALDH3B1",372.137122390972,-4.45838661690756,0.479260524582478,-9.3026368503678,1.37004991042217e-20,1.49435687790438e-18,1.96544357113235,1.05136048914642,34.0257495468336,24.0095117615847
"ALDH4A1",871.143212969182,2.18737256882513,0.341370905385002,6.40761275879145,1.47815761151397e-10,4.65515552020454e-09,70.3055544090468,62.9860511224994,14.1150774219007,11.5852885372039
"ALDH5A1",312.353380310329,1.52687129034975,0.380221974501886,4.01573657690366,5.92604187080603e-05,0.000625521461359038,24.0766837463713,19.2590125966368,5.79559470303209,7.55041218459152
"ALDH8A1",32.4383917207607,-3.02484054289065,0.849897642696147,-3.5590645166339,0.000372178105606795,0.00310905446128316,0.327573928522059,0.334523792001135,2.29019468103687,2.47685479071256
"ALG9",424.328501859175,-2.18139874196066,0.489643131934114,-4.45507881085564,8.38623825240275e-06,0.000108286595182132,5.65065026700551,8.60204036574346,17.4335227760562,41.1876982133008
"ALS2CL",223.309516777227,-1.61978656178478,0.472949641514445,-3.42486053398416,0.000615115094985417,0.00482031782378759,5.36402307954871,4.87448954058796,9.25425605806737,19.0558021801595
"AMIGO2",113.967469816264,-2.79439893083477,0.635976694056221,-4.39387002220516,1.11350406968692e-05,0.000139745281561456,1.39218919621875,1.29030605486152,4.29995736031413,12.5840203076525
"AMOT",494.7264557802,3.34611122018814,0.375951118633134,8.9003890515176,5.56512704094209e-19,4.84816521956358e-17,40.9057943241921,43.0579909418603,2.85105868455611,4.51426760242773
"ANGPT4",491.363590003447,-2.53138548436961,0.708934648347311,-3.57068947084311,0.00035604279824387,0.00298915530740911,1.71976312474081,11.6127544937537,37.5311495688288,31.0405834255429
"ANGPTL4",1076.0138176753,-5.82628535590729,0.48954182957012,-11.9015066823268,1.16229508764991e-32,3.80325631607591e-30,0.941775044500918,2.53282299658002,69.6873524372649,106.544705271458
"ANKRD24",459.318452693249,-4.87928637544267,0.593968558818776,-8.21472164308848,2.12656968095698e-16,1.38495431260771e-14,1.71976312474081,1.09914960228944,16.3117947690177,59.3646164354656
"ANKRD33B",185.488559928593,1.49560185395943,0.44807343733158,3.33784984636942,0.000844293611811925,0.0062823311680914,15.3550278994715,10.2746593257491,3.64561602287503,4.3944197899739
"ANKRD50",425.772433117778,-2.30857647485801,0.439544267077162,-5.25220472151612,1.50289281018008e-07,2.84785451149379e-06,8.51692214157352,4.87448954058796,21.96717347117,37.2726696731423
"ANKRD53",19.0519883922032,-6.32627492778123,1.75386419601837,-3.60704947517782,0.00030969862598025,0.00265320355437486,0.0409467410652573,0,1.40216000879809,1.71781864517162
"ANO6",1879.5806894968,1.11924296367809,0.33666188594109,3.32453125945459,0.000885673040784615,0.00653522415182937,136.598328193698,104.036899312353,39.0267869115467,59.7241598728271
"ANTXR2",705.56550601128,-4.7934496471457,0.451767989177008,-10.6104234075504,2.6653846673704e-26,5.33713443245392e-24,2.04733705326287,2.53282299658002,36.0355122261108,78.5802156988969
"ANXA4",2772.24067383646,-3.02294746257582,0.315271323999704,-9.58839968134451,8.94617911240654e-22,1.15405710550044e-19,27.843783924375,28.7690461120976,165.314665037294,245.847812613631
"ANXA5",35026.7406405586,-1.00148274173949,0.313671098735983,-3.19277978039806,0.00140910364906286,0.00969960726312329,1069.69266358878,1104.8842958666,2115.15837327191,1706.91249423832
"ANXA8",62.8651332395608,3.68577825309602,0.71301730064033,5.16926903426605,2.3501137846943e-07,4.31315000485071e-06,6.06011767765808,4.82670042744494,0.467386669599362,0.279644895725612
"ANXA8L1",47.8866744435674,2.54169178467551,0.749732659920999,3.39013080334974,0.000698592821906661,0.00535255356864636,3.9308871422647,3.67976171201248,0.74781867135898,0.399492708179445
"ANXA9",425.665032667825,2.71627539770186,0.563108887090411,4.82371253584165,1.40910463732642e-06,2.2214509770119e-05,34.9275701286645,33.9302703315437,6.82384537615069,2.19720989498695
