"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EVT_wt_1","EVT_wt_2"
"AC023043.1",14.783188107558,2.01047358077459,0.598413704232083,3.35967168959564,0.000780351467003282,0.00338344733843816,0.221739642846175,0.374286679767116
"MOCOS",791.193739600809,0.668585602493893,0.121308481695883,5.51144976136145,3.55890015831475e-08,4.23424308332593e-07,35.5337777660995,36.0562834842322
"FHOD3",43.3701234870381,-1.34010490866389,0.291620366702574,-4.59537488350623,4.31971930250102e-06,3.38545443009963e-05,5.87610053542363,4.4914401572054
"TPGS2",1517.81164472954,-1.21113155598054,0.0912148682595912,-13.2777866052905,3.11465206079979e-40,6.17433967346782e-38,169.519956955901,175.353309470894
"KIAA1328",108.272717325429,-0.429156984470452,0.195626108503587,-2.1937612916457,0.0282525749406484,0.0716546961806096,8.48154133886618,9.04526142770531
"AC016205.1",24.418815450596,-1.26484457043187,0.428544135902707,-2.95149195722288,0.00316242781959081,0.0113225835346837,2.82718044628873,2.86953121154789
"RPL7AP66",45.4956645329749,0.288041234551211,0.285132315155953,1.01020199830267,0.31239852208443,0.46240606980324,2.82718044628873,2.2457200786027
"PIK3C3",440.933415323416,-0.594088957232148,0.110792647120435,-5.36216953627214,8.22283084650509e-08,9.04847018864397e-07,39.4142215159075,37.6158113165952
"EPG5",232.858921968575,0.160480064183794,0.186876876383884,0.858747573745481,0.39047979731559,0.541362508260224,13.0272040172128,14.9090860773901
"PSTPIP2",235.722697987171,0.419634373856497,0.147084029638573,2.85302472938535,0.004330525144992,0.0148274013092436,11.8630708922703,12.725747112082
"ATP5A1",11364.3894967863,0.23220185219022,0.0630589034981111,3.68230082207465,0.000231138439350182,0.00116389471887951,659.786307288793,650.697392775132
"HAUS1",740.492198935526,-0.534614485084577,0.0981602454390521,-5.44634421698264,5.14155925786215e-08,5.92377938427195e-07,60.8120970505634,65.0635011661837
"C18orf25",478.073500057332,0.265044243697834,0.138914593589271,1.90796544012856,0.0563956832135006,0.12476839155063,25.4446240165985,28.7576932287734
"PIAS2",23.4249033863233,-0.0200276979526714,0.493022426686399,-0.0406222858608633,0.96759701727101,0.979361256944904,1.16413312494242,1.9338145121301
"HDHD2",36.8329350943674,-0.131718109310542,0.314684591431811,-0.418571842717899,0.675529071396611,0.778901024927407,2.55000589273101,2.62000675836981
"IER3IP1",1029.66498944791,0.275067036135801,0.0986701342477047,2.78774360887423,0.0053076531779969,0.0176616057367065,53.9936030330435,62.1315888413413
